"","obsYear","desert","treatmentGroup","simplified_taxa","ndvi","area_km2","ez_taxa","totalObs","stzd_totalObs","stzdTotalObs_rounded"
"573",2006,"San Joaquin","Burned","Birds:Passerines",0.347083592782789,399.4220205,"Aves",0,0,0
"574",2006,"San Joaquin","Control","Birds:Passerines",0.377612394,26537.13547,"Aves",4546,171.30711056358,172
"575",2006,"Sonoran","Burned","Birds:Passerines",0.23605725301955,218.8631564,"Aves",0,0,0
"576",2006,"Sonoran","Control","Birds:Passerines",0.146596154,27788.51104,"Aves",84,3.02283198545927,4
"577",2006,"Mojave","Burned","Birds:Woodpeckers",0.246920446414552,721.5012132,"Aves",0,0,0
"578",2006,"Mojave","Control","Birds:Woodpeckers",0.133301308,73161.42482,"Aves",6,0.0820104312451798,1
"579",2006,"San Joaquin","Burned","Birds:Woodpeckers",0.347083592782789,399.4220205,"Aves",0,0,0
"580",2006,"San Joaquin","Control","Birds:Woodpeckers",0.377612394,26537.13547,"Aves",0,0,0
"581",2006,"Sonoran","Burned","Birds:Woodpeckers",0.23605725301955,218.8631564,"Aves",0,0,0
"582",2006,"Sonoran","Control","Birds:Woodpeckers",0.146596154,27788.51104,"Aves",126,4.5342479781889,5
"583",2006,"Mojave","Burned","Birds:Rails and Geese",0.246920446414552,721.5012132,"Aves",0,0,0
"584",2006,"Mojave","Control","Birds:Rails and Geese",0.133301308,73161.42482,"Aves",0,0,0
"585",2006,"San Joaquin","Burned","Birds:Rails and Geese",0.347083592782789,399.4220205,"Aves",0,0,0
"586",2006,"San Joaquin","Control","Birds:Rails and Geese",0.377612394,26537.13547,"Aves",0,0,0
"587",2006,"Sonoran","Burned","Birds:Rails and Geese",0.23605725301955,218.8631564,"Aves",0,0,0
"588",2006,"Sonoran","Control","Birds:Rails and Geese",0.146596154,27788.51104,"Aves",0,0,0
"589",2007,"Mojave","Burned","Large Mammals",0.198073476366218,721.5012132,"Other",0,0,0
"590",2007,"Mojave","Control","Large Mammals",0.114108846,73161.42482,"Other",1,0.01366840520753,1
"591",2007,"San Joaquin","Burned","Large Mammals",0.263654656514922,399.4220205,"Other",0,0,0
"592",2007,"San Joaquin","Control","Large Mammals",0.319747404,26537.13547,"Other",0,0,0
"593",2007,"Sonoran","Burned","Large Mammals",0.194033949086302,218.8631564,"Other",0,0,0
"594",2007,"Sonoran","Control","Large Mammals",0.136720739,27788.51104,"Other",2,0.0719721901299826,1
"595",2007,"Mojave","Burned","Aquatic",0.198073476366218,721.5012132,"Other",0,0,0
"596",2007,"Mojave","Control","Aquatic",0.114108846,73161.42482,"Other",0,0,0
"597",2007,"San Joaquin","Burned","Aquatic",0.263654656514922,399.4220205,"Other",0,0,0
"598",2007,"San Joaquin","Control","Aquatic",0.319747404,26537.13547,"Other",0,0,0
"599",2007,"Sonoran","Burned","Aquatic",0.194033949086302,218.8631564,"Other",0,0,0
"600",2007,"Sonoran","Control","Aquatic",0.136720739,27788.51104,"Other",0,0,0
"601",2007,"Mojave","Burned","Beetles",0.198073476366218,721.5012132,"Other",0,0,0
"602",2007,"Mojave","Control","Beetles",0.114108846,73161.42482,"Other",0,0,0
"603",2007,"San Joaquin","Burned","Beetles",0.263654656514922,399.4220205,"Other",0,0,0
"604",2007,"San Joaquin","Control","Beetles",0.319747404,26537.13547,"Other",0,0,0
"605",2007,"Sonoran","Burned","Beetles",0.194033949086302,218.8631564,"Other",0,0,0
"606",2007,"Sonoran","Control","Beetles",0.136720739,27788.51104,"Other",0,0,0
"607",2007,"Mojave","Burned","Bees",0.198073476366218,721.5012132,"Other",0,0,0
"608",2007,"Mojave","Control","Bees",0.114108846,73161.42482,"Other",0,0,0
"609",2007,"San Joaquin","Burned","Bees",0.263654656514922,399.4220205,"Other",0,0,0
"610",2007,"San Joaquin","Control","Bees",0.319747404,26537.13547,"Other",0,0,0
"611",2007,"Sonoran","Burned","Bees",0.194033949086302,218.8631564,"Other",0,0,0
"612",2007,"Sonoran","Control","Bees",0.136720739,27788.51104,"Other",0,0,0
"613",2007,"Mojave","Burned","Tortoises",0.198073476366218,721.5012132,"Other",0,0,0
"614",2007,"Mojave","Control","Tortoises",0.114108846,73161.42482,"Other",2,0.0273368104150599,1
"615",2007,"San Joaquin","Burned","Tortoises",0.263654656514922,399.4220205,"Other",0,0,0
"616",2007,"San Joaquin","Control","Tortoises",0.319747404,26537.13547,"Other",0,0,0
"617",2007,"Sonoran","Burned","Tortoises",0.194033949086302,218.8631564,"Other",0,0,0
"618",2007,"Sonoran","Control","Tortoises",0.136720739,27788.51104,"Other",0,0,0
"619",2007,"Mojave","Burned","Butterflies & Moths",0.198073476366218,721.5012132,"Other",0,0,0
"620",2007,"Mojave","Control","Butterflies & Moths",0.114108846,73161.42482,"Other",1,0.01366840520753,1
"621",2007,"San Joaquin","Burned","Butterflies & Moths",0.263654656514922,399.4220205,"Other",0,0,0
"622",2007,"San Joaquin","Control","Butterflies & Moths",0.319747404,26537.13547,"Other",0,0,0
"623",2007,"Sonoran","Burned","Butterflies & Moths",0.194033949086302,218.8631564,"Other",0,0,0
"624",2007,"Sonoran","Control","Butterflies & Moths",0.136720739,27788.51104,"Other",0,0,0
"625",2007,"Mojave","Burned","Frogs and Toads",0.198073476366218,721.5012132,"Other",0,0,0
"626",2007,"Mojave","Control","Frogs and Toads",0.114108846,73161.42482,"Other",0,0,0
"627",2007,"San Joaquin","Burned","Frogs and Toads",0.263654656514922,399.4220205,"Other",0,0,0
"628",2007,"San Joaquin","Control","Frogs and Toads",0.319747404,26537.13547,"Other",0,0,0
"629",2007,"Sonoran","Burned","Frogs and Toads",0.194033949086302,218.8631564,"Other",0,0,0
"630",2007,"Sonoran","Control","Frogs and Toads",0.136720739,27788.51104,"Other",0,0,0
"631",2007,"Mojave","Burned","Salamanders",0.198073476366218,721.5012132,"Other",0,0,0
"632",2007,"Mojave","Control","Salamanders",0.114108846,73161.42482,"Other",0,0,0
"633",2007,"San Joaquin","Burned","Salamanders",0.263654656514922,399.4220205,"Other",0,0,0
"634",2007,"San Joaquin","Control","Salamanders",0.319747404,26537.13547,"Other",0,0,0
"635",2007,"Sonoran","Burned","Salamanders",0.194033949086302,218.8631564,"Other",0,0,0
"636",2007,"Sonoran","Control","Salamanders",0.136720739,27788.51104,"Other",0,0,0
"637",2007,"Mojave","Burned","Lizards and Geckos",0.198073476366218,721.5012132,"Other",0,0,0
"638",2007,"Mojave","Control","Lizards and Geckos",0.114108846,73161.42482,"Other",0,0,0
"639",2007,"San Joaquin","Burned","Lizards and Geckos",0.263654656514922,399.4220205,"Other",0,0,0
"640",2007,"San Joaquin","Control","Lizards and Geckos",0.319747404,26537.13547,"Other",0,0,0
"641",2007,"Sonoran","Burned","Lizards and Geckos",0.194033949086302,218.8631564,"Other",0,0,0
"642",2007,"Sonoran","Control","Lizards and Geckos",0.136720739,27788.51104,"Other",4,0.143944380259965,1
"643",2007,"Mojave","Burned","Small Mammals",0.198073476366218,721.5012132,"Other",0,0,0
"644",2007,"Mojave","Control","Small Mammals",0.114108846,73161.42482,"Other",0,0,0
"645",2007,"San Joaquin","Burned","Small Mammals",0.263654656514922,399.4220205,"Other",0,0,0
"646",2007,"San Joaquin","Control","Small Mammals",0.319747404,26537.13547,"Other",0,0,0
"647",2007,"Sonoran","Burned","Small Mammals",0.194033949086302,218.8631564,"Other",0,0,0
"648",2007,"Sonoran","Control","Small Mammals",0.136720739,27788.51104,"Other",0,0,0
"649",2007,"Mojave","Burned","Birds:Raptors",0.198073476366218,721.5012132,"Aves",0,0,0
"650",2007,"Mojave","Control","Birds:Raptors",0.114108846,73161.42482,"Aves",31,0.423720561433429,1
"651",2007,"San Joaquin","Burned","Birds:Raptors",0.263654656514922,399.4220205,"Aves",0,0,0
"652",2007,"San Joaquin","Control","Birds:Raptors",0.319747404,26537.13547,"Aves",276,10.4005196910577,11
"653",2007,"Sonoran","Burned","Birds:Raptors",0.194033949086302,218.8631564,"Aves",0,0,0
"654",2007,"Sonoran","Control","Birds:Raptors",0.136720739,27788.51104,"Aves",381,13.7107022197617,14
"655",2007,"Mojave","Burned","Birds:Passerines",0.198073476366218,721.5012132,"Aves",4,5.54399622179319,6
"656",2007,"Mojave","Control","Birds:Passerines",0.114108846,73161.42482,"Aves",3472,47.456702880544,48
"657",2007,"San Joaquin","Burned","Birds:Passerines",0.263654656514922,399.4220205,"Aves",0,0,0
"658",2007,"San Joaquin","Control","Birds:Passerines",0.319747404,26537.13547,"Aves",3427,129.139786163966,130
"659",2007,"Sonoran","Burned","Birds:Passerines",0.194033949086302,218.8631564,"Aves",0,0,0
"660",2007,"Sonoran","Control","Birds:Passerines",0.136720739,27788.51104,"Aves",78,2.80691541506932,3
"661",2007,"Mojave","Burned","Birds:Woodpeckers",0.198073476366218,721.5012132,"Aves",0,0,0
"662",2007,"Mojave","Control","Birds:Woodpeckers",0.114108846,73161.42482,"Aves",1,0.01366840520753,1
"663",2007,"San Joaquin","Burned","Birds:Woodpeckers",0.263654656514922,399.4220205,"Aves",0,0,0
"664",2007,"San Joaquin","Control","Birds:Woodpeckers",0.319747404,26537.13547,"Aves",0,0,0
"665",2007,"Sonoran","Burned","Birds:Woodpeckers",0.194033949086302,218.8631564,"Aves",0,0,0
"666",2007,"Sonoran","Control","Birds:Woodpeckers",0.136720739,27788.51104,"Aves",132,4.75016454857885,5
"667",2007,"Mojave","Burned","Birds:Rails and Geese",0.198073476366218,721.5012132,"Aves",0,0,0
"668",2007,"Mojave","Control","Birds:Rails and Geese",0.114108846,73161.42482,"Aves",0,0,0
"669",2007,"San Joaquin","Burned","Birds:Rails and Geese",0.263654656514922,399.4220205,"Aves",0,0,0
"670",2007,"San Joaquin","Control","Birds:Rails and Geese",0.319747404,26537.13547,"Aves",0,0,0
"671",2007,"Sonoran","Burned","Birds:Rails and Geese",0.194033949086302,218.8631564,"Aves",0,0,0
"672",2007,"Sonoran","Control","Birds:Rails and Geese",0.136720739,27788.51104,"Aves",1,0.0359860950649913,1
"673",2008,"Mojave","Burned","Large Mammals",0.230435496269091,721.5012132,"Other",0,0,0
"674",2008,"Mojave","Control","Large Mammals",0.125088658,73161.42482,"Other",1,0.01366840520753,1
"675",2008,"San Joaquin","Burned","Large Mammals",0.335403178284411,399.4220205,"Other",0,0,0
"676",2008,"San Joaquin","Control","Large Mammals",0.355514039,26537.13547,"Other",0,0,0
"677",2008,"Sonoran","Burned","Large Mammals",0.237765107288999,218.8631564,"Other",0,0,0
"678",2008,"Sonoran","Control","Large Mammals",0.143396571,27788.51104,"Other",1,0.0359860950649913,1
"679",2008,"Mojave","Burned","Aquatic",0.230435496269091,721.5012132,"Other",0,0,0
"680",2008,"Mojave","Control","Aquatic",0.125088658,73161.42482,"Other",1,0.01366840520753,1
"681",2008,"San Joaquin","Burned","Aquatic",0.335403178284411,399.4220205,"Other",0,0,0
"682",2008,"San Joaquin","Control","Aquatic",0.355514039,26537.13547,"Other",0,0,0
"683",2008,"Sonoran","Burned","Aquatic",0.237765107288999,218.8631564,"Other",0,0,0
"684",2008,"Sonoran","Control","Aquatic",0.143396571,27788.51104,"Other",0,0,0
"685",2008,"Mojave","Burned","Beetles",0.230435496269091,721.5012132,"Other",0,0,0
"686",2008,"Mojave","Control","Beetles",0.125088658,73161.42482,"Other",0,0,0
"687",2008,"San Joaquin","Burned","Beetles",0.335403178284411,399.4220205,"Other",0,0,0
"688",2008,"San Joaquin","Control","Beetles",0.355514039,26537.13547,"Other",0,0,0
"689",2008,"Sonoran","Burned","Beetles",0.237765107288999,218.8631564,"Other",0,0,0
"690",2008,"Sonoran","Control","Beetles",0.143396571,27788.51104,"Other",0,0,0
"691",2008,"Mojave","Burned","Bees",0.230435496269091,721.5012132,"Other",0,0,0
"692",2008,"Mojave","Control","Bees",0.125088658,73161.42482,"Other",0,0,0
"693",2008,"San Joaquin","Burned","Bees",0.335403178284411,399.4220205,"Other",0,0,0
"694",2008,"San Joaquin","Control","Bees",0.355514039,26537.13547,"Other",0,0,0
"695",2008,"Sonoran","Burned","Bees",0.237765107288999,218.8631564,"Other",0,0,0
"696",2008,"Sonoran","Control","Bees",0.143396571,27788.51104,"Other",0,0,0
"697",2008,"Mojave","Burned","Tortoises",0.230435496269091,721.5012132,"Other",0,0,0
"698",2008,"Mojave","Control","Tortoises",0.125088658,73161.42482,"Other",7,0.0956788364527097,1
"699",2008,"San Joaquin","Burned","Tortoises",0.335403178284411,399.4220205,"Other",0,0,0
"700",2008,"San Joaquin","Control","Tortoises",0.355514039,26537.13547,"Other",0,0,0
"701",2008,"Sonoran","Burned","Tortoises",0.237765107288999,218.8631564,"Other",0,0,0
"702",2008,"Sonoran","Control","Tortoises",0.143396571,27788.51104,"Other",0,0,0
"703",2008,"Mojave","Burned","Butterflies & Moths",0.230435496269091,721.5012132,"Other",0,0,0
"704",2008,"Mojave","Control","Butterflies & Moths",0.125088658,73161.42482,"Other",0,0,0
"705",2008,"San Joaquin","Burned","Butterflies & Moths",0.335403178284411,399.4220205,"Other",0,0,0
"706",2008,"San Joaquin","Control","Butterflies & Moths",0.355514039,26537.13547,"Other",2,0.0753660847178092,1
"707",2008,"Sonoran","Burned","Butterflies & Moths",0.237765107288999,218.8631564,"Other",0,0,0
"708",2008,"Sonoran","Control","Butterflies & Moths",0.143396571,27788.51104,"Other",0,0,0
"709",2008,"Mojave","Burned","Frogs and Toads",0.230435496269091,721.5012132,"Other",0,0,0
"710",2008,"Mojave","Control","Frogs and Toads",0.125088658,73161.42482,"Other",0,0,0
"711",2008,"San Joaquin","Burned","Frogs and Toads",0.335403178284411,399.4220205,"Other",0,0,0
"712",2008,"San Joaquin","Control","Frogs and Toads",0.355514039,26537.13547,"Other",0,0,0
"713",2008,"Sonoran","Burned","Frogs and Toads",0.237765107288999,218.8631564,"Other",0,0,0
"714",2008,"Sonoran","Control","Frogs and Toads",0.143396571,27788.51104,"Other",0,0,0
"715",2008,"Mojave","Burned","Salamanders",0.230435496269091,721.5012132,"Other",0,0,0
"716",2008,"Mojave","Control","Salamanders",0.125088658,73161.42482,"Other",0,0,0
"717",2008,"San Joaquin","Burned","Salamanders",0.335403178284411,399.4220205,"Other",0,0,0
"718",2008,"San Joaquin","Control","Salamanders",0.355514039,26537.13547,"Other",0,0,0
"719",2008,"Sonoran","Burned","Salamanders",0.237765107288999,218.8631564,"Other",0,0,0
"720",2008,"Sonoran","Control","Salamanders",0.143396571,27788.51104,"Other",0,0,0
"721",2008,"Mojave","Burned","Lizards and Geckos",0.230435496269091,721.5012132,"Other",0,0,0
"722",2008,"Mojave","Control","Lizards and Geckos",0.125088658,73161.42482,"Other",0,0,0
"723",2008,"San Joaquin","Burned","Lizards and Geckos",0.335403178284411,399.4220205,"Other",0,0,0
"724",2008,"San Joaquin","Control","Lizards and Geckos",0.355514039,26537.13547,"Other",0,0,0
"725",2008,"Sonoran","Burned","Lizards and Geckos",0.237765107288999,218.8631564,"Other",0,0,0
"726",2008,"Sonoran","Control","Lizards and Geckos",0.143396571,27788.51104,"Other",0,0,0
"727",2008,"Mojave","Burned","Small Mammals",0.230435496269091,721.5012132,"Other",0,0,0
"728",2008,"Mojave","Control","Small Mammals",0.125088658,73161.42482,"Other",0,0,0
"729",2008,"San Joaquin","Burned","Small Mammals",0.335403178284411,399.4220205,"Other",0,0,0
"730",2008,"San Joaquin","Control","Small Mammals",0.355514039,26537.13547,"Other",1,0.0376830423589046,1
"731",2008,"Sonoran","Burned","Small Mammals",0.237765107288999,218.8631564,"Other",0,0,0
"732",2008,"Sonoran","Control","Small Mammals",0.143396571,27788.51104,"Other",0,0,0
"733",2008,"Mojave","Burned","Birds:Raptors",0.230435496269091,721.5012132,"Aves",1,1.3859990554483,2
"734",2008,"Mojave","Control","Birds:Raptors",0.125088658,73161.42482,"Aves",18,0.246031293735539,1
"735",2008,"San Joaquin","Burned","Birds:Raptors",0.335403178284411,399.4220205,"Aves",0,0,0
"736",2008,"San Joaquin","Control","Birds:Raptors",0.355514039,26537.13547,"Aves",230,8.66709974254806,9
"737",2008,"Sonoran","Burned","Birds:Raptors",0.237765107288999,218.8631564,"Aves",0,0,0
"738",2008,"Sonoran","Control","Birds:Raptors",0.143396571,27788.51104,"Aves",111,3.99445655221403,4
"739",2008,"Mojave","Burned","Birds:Passerines",0.230435496269091,721.5012132,"Aves",17,23.561983942621,24
"740",2008,"Mojave","Control","Birds:Passerines",0.125088658,73161.42482,"Aves",4924,67.3032272418776,68
"741",2008,"San Joaquin","Burned","Birds:Passerines",0.335403178284411,399.4220205,"Aves",1,2.50361759912033,3
"742",2008,"San Joaquin","Control","Birds:Passerines",0.355514039,26537.13547,"Aves",4079,153.709129781972,154
"743",2008,"Sonoran","Burned","Birds:Passerines",0.237765107288999,218.8631564,"Aves",0,0,0
"744",2008,"Sonoran","Control","Birds:Passerines",0.143396571,27788.51104,"Aves",119,4.28234531273396,5
"745",2008,"Mojave","Burned","Birds:Woodpeckers",0.230435496269091,721.5012132,"Aves",1,1.3859990554483,2
"746",2008,"Mojave","Control","Birds:Woodpeckers",0.125088658,73161.42482,"Aves",2,0.0273368104150599,1
"747",2008,"San Joaquin","Burned","Birds:Woodpeckers",0.335403178284411,399.4220205,"Aves",0,0,0
"748",2008,"San Joaquin","Control","Birds:Woodpeckers",0.355514039,26537.13547,"Aves",0,0,0
"749",2008,"Sonoran","Burned","Birds:Woodpeckers",0.237765107288999,218.8631564,"Aves",0,0,0
"750",2008,"Sonoran","Control","Birds:Woodpeckers",0.143396571,27788.51104,"Aves",145,5.21798378442374,6
"751",2008,"Mojave","Burned","Birds:Rails and Geese",0.230435496269091,721.5012132,"Aves",0,0,0
"752",2008,"Mojave","Control","Birds:Rails and Geese",0.125088658,73161.42482,"Aves",0,0,0
"753",2008,"San Joaquin","Burned","Birds:Rails and Geese",0.335403178284411,399.4220205,"Aves",0,0,0
"754",2008,"San Joaquin","Control","Birds:Rails and Geese",0.355514039,26537.13547,"Aves",0,0,0
"755",2008,"Sonoran","Burned","Birds:Rails and Geese",0.237765107288999,218.8631564,"Aves",0,0,0
"756",2008,"Sonoran","Control","Birds:Rails and Geese",0.143396571,27788.51104,"Aves",2,0.0719721901299826,1
"757",2009,"Mojave","Burned","Large Mammals",0.240728998551061,721.5012132,"Other",1,1.3859990554483,2
"758",2009,"Mojave","Control","Large Mammals",0.131191397,73161.42482,"Other",0,0,0
"759",2009,"San Joaquin","Burned","Large Mammals",0.337672477693546,399.4220205,"Other",0,0,0
"760",2009,"San Joaquin","Control","Large Mammals",0.348728106,26537.13547,"Other",0,0,0
"761",2009,"Sonoran","Burned","Large Mammals",0.243180527942847,218.8631564,"Other",1,4.56906505621428,5
"762",2009,"Sonoran","Control","Large Mammals",0.143741245,27788.51104,"Other",3,0.107958285194974,1
"763",2009,"Mojave","Burned","Aquatic",0.240728998551061,721.5012132,"Other",0,0,0
"764",2009,"Mojave","Control","Aquatic",0.131191397,73161.42482,"Other",0,0,0
"765",2009,"San Joaquin","Burned","Aquatic",0.337672477693546,399.4220205,"Other",0,0,0
"766",2009,"San Joaquin","Control","Aquatic",0.348728106,26537.13547,"Other",0,0,0
"767",2009,"Sonoran","Burned","Aquatic",0.243180527942847,218.8631564,"Other",0,0,0
"768",2009,"Sonoran","Control","Aquatic",0.143741245,27788.51104,"Other",0,0,0
"769",2009,"Mojave","Burned","Beetles",0.240728998551061,721.5012132,"Other",0,0,0
"770",2009,"Mojave","Control","Beetles",0.131191397,73161.42482,"Other",0,0,0
"771",2009,"San Joaquin","Burned","Beetles",0.337672477693546,399.4220205,"Other",0,0,0
"772",2009,"San Joaquin","Control","Beetles",0.348728106,26537.13547,"Other",0,0,0
"773",2009,"Sonoran","Burned","Beetles",0.243180527942847,218.8631564,"Other",0,0,0
"774",2009,"Sonoran","Control","Beetles",0.143741245,27788.51104,"Other",0,0,0
"775",2009,"Mojave","Burned","Bees",0.240728998551061,721.5012132,"Other",0,0,0
"776",2009,"Mojave","Control","Bees",0.131191397,73161.42482,"Other",0,0,0
"777",2009,"San Joaquin","Burned","Bees",0.337672477693546,399.4220205,"Other",0,0,0
"778",2009,"San Joaquin","Control","Bees",0.348728106,26537.13547,"Other",0,0,0
"779",2009,"Sonoran","Burned","Bees",0.243180527942847,218.8631564,"Other",0,0,0
"780",2009,"Sonoran","Control","Bees",0.143741245,27788.51104,"Other",0,0,0
"781",2009,"Mojave","Burned","Tortoises",0.240728998551061,721.5012132,"Other",1,1.3859990554483,2
"782",2009,"Mojave","Control","Tortoises",0.131191397,73161.42482,"Other",8,0.10934724166024,1
"783",2009,"San Joaquin","Burned","Tortoises",0.337672477693546,399.4220205,"Other",0,0,0
"784",2009,"San Joaquin","Control","Tortoises",0.348728106,26537.13547,"Other",0,0,0
"785",2009,"Sonoran","Burned","Tortoises",0.243180527942847,218.8631564,"Other",0,0,0
"786",2009,"Sonoran","Control","Tortoises",0.143741245,27788.51104,"Other",0,0,0
"787",2009,"Mojave","Burned","Butterflies & Moths",0.240728998551061,721.5012132,"Other",0,0,0
"788",2009,"Mojave","Control","Butterflies & Moths",0.131191397,73161.42482,"Other",0,0,0
"789",2009,"San Joaquin","Burned","Butterflies & Moths",0.337672477693546,399.4220205,"Other",0,0,0
"790",2009,"San Joaquin","Control","Butterflies & Moths",0.348728106,26537.13547,"Other",0,0,0
"791",2009,"Sonoran","Burned","Butterflies & Moths",0.243180527942847,218.8631564,"Other",0,0,0
"792",2009,"Sonoran","Control","Butterflies & Moths",0.143741245,27788.51104,"Other",0,0,0
"793",2009,"Mojave","Burned","Frogs and Toads",0.240728998551061,721.5012132,"Other",0,0,0
"794",2009,"Mojave","Control","Frogs and Toads",0.131191397,73161.42482,"Other",0,0,0
"795",2009,"San Joaquin","Burned","Frogs and Toads",0.337672477693546,399.4220205,"Other",0,0,0
"796",2009,"San Joaquin","Control","Frogs and Toads",0.348728106,26537.13547,"Other",0,0,0
"797",2009,"Sonoran","Burned","Frogs and Toads",0.243180527942847,218.8631564,"Other",0,0,0
"798",2009,"Sonoran","Control","Frogs and Toads",0.143741245,27788.51104,"Other",0,0,0
"799",2009,"Mojave","Burned","Salamanders",0.240728998551061,721.5012132,"Other",0,0,0
"800",2009,"Mojave","Control","Salamanders",0.131191397,73161.42482,"Other",0,0,0
"801",2009,"San Joaquin","Burned","Salamanders",0.337672477693546,399.4220205,"Other",0,0,0
"802",2009,"San Joaquin","Control","Salamanders",0.348728106,26537.13547,"Other",0,0,0
"803",2009,"Sonoran","Burned","Salamanders",0.243180527942847,218.8631564,"Other",0,0,0
"804",2009,"Sonoran","Control","Salamanders",0.143741245,27788.51104,"Other",0,0,0
"805",2009,"Mojave","Burned","Lizards and Geckos",0.240728998551061,721.5012132,"Other",0,0,0
"806",2009,"Mojave","Control","Lizards and Geckos",0.131191397,73161.42482,"Other",0,0,0
"807",2009,"San Joaquin","Burned","Lizards and Geckos",0.337672477693546,399.4220205,"Other",0,0,0
"808",2009,"San Joaquin","Control","Lizards and Geckos",0.348728106,26537.13547,"Other",0,0,0
"809",2009,"Sonoran","Burned","Lizards and Geckos",0.243180527942847,218.8631564,"Other",0,0,0
"810",2009,"Sonoran","Control","Lizards and Geckos",0.143741245,27788.51104,"Other",0,0,0
"811",2009,"Mojave","Burned","Small Mammals",0.240728998551061,721.5012132,"Other",0,0,0
"812",2009,"Mojave","Control","Small Mammals",0.131191397,73161.42482,"Other",0,0,0
"813",2009,"San Joaquin","Burned","Small Mammals",0.337672477693546,399.4220205,"Other",0,0,0
"814",2009,"San Joaquin","Control","Small Mammals",0.348728106,26537.13547,"Other",0,0,0
"815",2009,"Sonoran","Burned","Small Mammals",0.243180527942847,218.8631564,"Other",0,0,0
"816",2009,"Sonoran","Control","Small Mammals",0.143741245,27788.51104,"Other",0,0,0
"817",2009,"Mojave","Burned","Birds:Raptors",0.240728998551061,721.5012132,"Aves",0,0,0
"818",2009,"Mojave","Control","Birds:Raptors",0.131191397,73161.42482,"Aves",76,1.03879879577228,2
"819",2009,"San Joaquin","Burned","Birds:Raptors",0.337672477693546,399.4220205,"Aves",2,5.00723519824065,6
"820",2009,"San Joaquin","Control","Birds:Raptors",0.348728106,26537.13547,"Aves",1257,47.3675842451431,48
"821",2009,"Sonoran","Burned","Birds:Raptors",0.243180527942847,218.8631564,"Aves",0,0,0
"822",2009,"Sonoran","Control","Birds:Raptors",0.143741245,27788.51104,"Aves",361,12.9909803184619,13
"823",2009,"Mojave","Burned","Birds:Passerines",0.240728998551061,721.5012132,"Aves",2,2.77199811089659,3
"824",2009,"Mojave","Control","Birds:Passerines",0.131191397,73161.42482,"Aves",3910,53.4434643614422,54
"825",2009,"San Joaquin","Burned","Birds:Passerines",0.337672477693546,399.4220205,"Aves",12,30.0434111894439,31
"826",2009,"San Joaquin","Control","Birds:Passerines",0.348728106,26537.13547,"Aves",24780,933.785789653656,934
"827",2009,"Sonoran","Burned","Birds:Passerines",0.243180527942847,218.8631564,"Aves",0,0,0
"828",2009,"Sonoran","Control","Birds:Passerines",0.143741245,27788.51104,"Aves",131,4.71417845351386,5
"829",2009,"Mojave","Burned","Birds:Woodpeckers",0.240728998551061,721.5012132,"Aves",2,2.77199811089659,3
"830",2009,"Mojave","Control","Birds:Woodpeckers",0.131191397,73161.42482,"Aves",3,0.0410052156225899,1
"831",2009,"San Joaquin","Burned","Birds:Woodpeckers",0.337672477693546,399.4220205,"Aves",0,0,0
"832",2009,"San Joaquin","Control","Birds:Woodpeckers",0.348728106,26537.13547,"Aves",0,0,0
"833",2009,"Sonoran","Burned","Birds:Woodpeckers",0.243180527942847,218.8631564,"Aves",0,0,0
"834",2009,"Sonoran","Control","Birds:Woodpeckers",0.143741245,27788.51104,"Aves",161,5.7937613054636,6
"835",2009,"Mojave","Burned","Birds:Rails and Geese",0.240728998551061,721.5012132,"Aves",0,0,0
"836",2009,"Mojave","Control","Birds:Rails and Geese",0.131191397,73161.42482,"Aves",0,0,0
"837",2009,"San Joaquin","Burned","Birds:Rails and Geese",0.337672477693546,399.4220205,"Aves",0,0,0
"838",2009,"San Joaquin","Control","Birds:Rails and Geese",0.348728106,26537.13547,"Aves",0,0,0
"839",2009,"Sonoran","Burned","Birds:Rails and Geese",0.243180527942847,218.8631564,"Aves",0,0,0
"840",2009,"Sonoran","Control","Birds:Rails and Geese",0.143741245,27788.51104,"Aves",1,0.0359860950649913,1
"841",2010,"Mojave","Burned","Large Mammals",0.246609619252128,721.5012132,"Other",0,0,0
"842",2010,"Mojave","Control","Large Mammals",0.137270818,73161.42482,"Other",2,0.0273368104150599,1
"843",2010,"San Joaquin","Burned","Large Mammals",0.402403124616037,399.4220205,"Other",0,0,0
"844",2010,"San Joaquin","Control","Large Mammals",0.408463488,26537.13547,"Other",0,0,0
"845",2010,"Sonoran","Burned","Large Mammals",0.257590618361952,218.8631564,"Other",1,4.56906505621428,5
"846",2010,"Sonoran","Control","Large Mammals",0.154587191,27788.51104,"Other",2,0.0719721901299826,1
"847",2010,"Mojave","Burned","Aquatic",0.246609619252128,721.5012132,"Other",0,0,0
"848",2010,"Mojave","Control","Aquatic",0.137270818,73161.42482,"Other",0,0,0
"849",2010,"San Joaquin","Burned","Aquatic",0.402403124616037,399.4220205,"Other",0,0,0
"850",2010,"San Joaquin","Control","Aquatic",0.408463488,26537.13547,"Other",0,0,0
"851",2010,"Sonoran","Burned","Aquatic",0.257590618361952,218.8631564,"Other",0,0,0
"852",2010,"Sonoran","Control","Aquatic",0.154587191,27788.51104,"Other",0,0,0
"853",2010,"Mojave","Burned","Beetles",0.246609619252128,721.5012132,"Other",0,0,0
"854",2010,"Mojave","Control","Beetles",0.137270818,73161.42482,"Other",0,0,0
"855",2010,"San Joaquin","Burned","Beetles",0.402403124616037,399.4220205,"Other",0,0,0
